id,listing_number,host_id,host_name,city,price_clean,estimated_revenue,customer_count_num,total_reviewers_number,room_type,price,host_certification,host_response_rate_pct,host_acceptance_rate_pct,bathrooms_num,bedrooms_num,beds_num,accommodates_num,reply_time_category,area,guest_favourite
27240,1,5782835,Anna,Berlin,80,0,0,185,Hotel Room,80,1,0.817240899,0.71204387,1,1,1,3,Unknown,Europe,1
27241,1,1266564,Matthew,Berlin,126,0,0,8,Hotel Room,126,1,1,0.71204387,1,1,1,2,Unknown,Europe,0
27243,7,23042311,Mia,Berlin,124,0,0,213,Hotel Room,124,1,1,1,1,1,2,4,Unknown,Europe,0
27244,2,24037323,Josef,Berlin,30,0,0,5,Private Room,30,1,1,0,2,1,1,1,Unknown,Europe,0
27245,2,24038270,Tom,Berlin,60,0,0,0,Hotel Room,60,1,0.817240899,0,1,1,2,3,Unknown,Europe,0
27246,5,22675898,Rolf-Dieter,Berlin,63,0,0,3,Hotel Room,63,1,0,0,1,1,2,2,Unknown,Europe,0
27247,4,21145522,Fabio,Berlin,52,0,0,12,Hotel Room,52,1,1,0.71204387,1,1,2,2,Unknown,Europe,0
27248,1,24309980,Maurizio,Berlin,90,0,0,47,Hotel Room,90,1,1,1,1,1,1,2,Unknown,Europe,0
27249,3,1701701,Nini,Berlin,79,0,0,4,Private Room,79,1,0.817240899,0.71204387,1,1,1,1,Unknown,Europe,0
27250,9,662565,Gisella,Berlin,60,0,0,191,Hotel Room,60,1,1,1,1,0,4,2,Unknown,Europe,0
27251,2,1399741,Michelle,Berlin,196,0,0,2,Hotel Room,196,1,1,0,2,3,3,6,Unknown,Europe,0
27252,1,18342260,Franziska,Berlin,56,0,0,161,Hotel Room,56,1,1,0.71204387,1,1,1,2,Unknown,Europe,0
27253,3,24507087,Marcus,Berlin,92,0,0,165,Hotel Room,92,1,1,1,1,1,1,2,Unknown,Europe,1
27254,1,15686693,Sergio,Berlin,38,0,0,5,Hotel Room,38,1,1,0.71204387,1,1,2,2,Unknown,Europe,0
27255,1,5640504,Marianne,Berlin,100,0,0,74,Hotel Room,100,1,1,0,1,2,2,4,Unknown,Europe,0
27256,2,14880099,Ana Maria,Berlin,45,0,0,55,Private Room,45,1,1,0.71204387,1,1,1,2,Unknown,Europe,0
27257,1,9725358,Santiago,Berlin,38,0,0,103,Private Room,38,1,1,0,1,2,2,3,Unknown,Europe,0
27258,2,24751460,Jochen,Berlin,55,0,0,23,Hotel Room,55,1,0,0.71204387,1,1,2,2,Unknown,Europe,0
27259,2,8433268,Henning,Berlin,84,0,0,138,Hotel Room,84,1,1,1,1,1,1,2,Unknown,Europe,1
27260,1,24789835,Kai,Berlin,40,0,0,1,Hotel Room,40,1,1,1,1,1,1,1,Unknown,Europe,0
27261,3,24507087,Marcus,Berlin,145,0,0,185,Hotel Room,145,1,1,1,1,1,1,2,Unknown,Europe,1
27263,1,23693478,Holger,Berlin,50,0,0,29,Private Room,50,1,0,0,2,1,1,1,Unknown,Europe,0
27264,10,25049986,Jan,Berlin,79,0,0,636,Hotel Room,79,1,1,1,1,1,1,2,Unknown,Europe,0
27265,1,2086503,Christian,Berlin,220,0,0,71,Hotel Room,220,1,1,0.71204387,1,2,2,6,Unknown,Europe,0
27266,1,25538842,Jan,Berlin,120,0,0,14,Hotel Room,120,1,0,0.71204387,1,3,4,5,Unknown,Europe,0
27267,1,4873725,Tobias,Berlin,72,0,0,30,Hotel Room,72,1,1,0.71204387,1,0,1,2,Unknown,Europe,0
27269,1,13865107,Jette,Berlin,40,0,0,2,Hotel Room,40,1,0,0,1,1,2,2,Unknown,Europe,0
27270,4,3062473,Robin,Berlin,114,0,0,194,Hotel Room,114,1,0.817240899,0.71204387,1,1,2,4,Unknown,Europe,0
27271,1,26155117,Gerd,Berlin,100,0,0,168,Hotel Room,100,1,1,0.71204387,1,2,3,6,Unknown,Europe,0
27272,1,13497257,Marius,Berlin,220,0,0,58,Hotel Room,220,0,1,0.71204387,1,1,2,4,Unknown,Europe,1
27273,1,2561273,Anett,Berlin,61,0,0,4,Private Room,61,1,0,0,1,1,1,2,Unknown,Europe,0
27274,1,26460155,Luke,Berlin,70,0,0,31,Hotel Room,70,1,0,0.71204387,1,2,3,4,Unknown,Europe,0
27275,4,26478366,Helena,Berlin,120,0,0,148,Private Room,120,1,1,0.71204387,2,2,2,4,Unknown,Europe,1
27276,4,26478366,Helena,Berlin,49,0,0,27,Private Room,49,1,1,0.71204387,1,2,1,2,Unknown,Europe,1
27277,4,26478366,Helena,Berlin,65,0,0,63,Private Room,65,1,1,0.71204387,1,1,1,2,Unknown,Europe,0
27278,1,26604301,Amor,Berlin,30,0,0,3,Private Room,30,1,0,0,1,1,2,2,Unknown,Europe,0
27279,10,26670019,Dagmar,Berlin,129,0,0,12,Hotel Room,129,1,1,0.71204387,1,1,2,4,Unknown,Europe,0
27280,10,26670019,Dagmar,Berlin,79,0,0,59,Private Room,79,1,1,0.71204387,1,1,1,1,Unknown,Europe,0
27281,11,26836482,Berlinsurfhostel,Berlin,83,0,0,488,Hotel Room,83,1,1,1,1,2,3,4,Unknown,Europe,0
27282,1,843520,Chun Mei,Berlin,180,0,0,1,Entire Home/Apt,180,1,0,0,1,1,1,4,Unknown,Europe,0
27283,1,10481058,Federico,Berlin,50,0,0,30,Hotel Room,50,1,0,0,1,1,1,2,Unknown,Europe,0
27285,1,27341594,Albert,Berlin,126,0,0,248,Hotel Room,126,1,1,0.71204387,1,1,1,4,Unknown,Europe,1
27286,1,4665590,Hugo And Jamila,Berlin,125,0,0,52,Hotel Room,125,1,0.817240899,0.71204387,1,1,1,2,Unknown,Europe,0
27287,1,27459394,Dagmar,Berlin,35,0,0,134,Private Room,35,1,1,1,1,1,1,1,Unknown,Europe,1
27288,1,719464,Werner,Berlin,120,0,0,192,Hotel Room,120,1,1,1,1,2,4,4,Unknown,Europe,1
27289,1,1296578,Marlene,Berlin,200,0,0,5,Hotel Room,200,1,1,0.71204387,1,1,2,4,Unknown,Europe,0
27290,2,3632087,Alma,Berlin,56,0,0,4,Private Room,56,1,0.817240899,0.71204387,1,1,1,1,Unknown,Europe,0
27291,2,3632087,Alma,Berlin,90,0,0,28,Hotel Room,90,1,0.817240899,0.71204387,1,1,2,3,Unknown,Europe,0
27292,1,24028010,Sol,Berlin,50,0,0,99,Private Room,50,1,1,1,1,1,1,1,Unknown,Europe,1
27293,1,28047273,Alice,Berlin,79,0,0,156,Hotel Room,79,1,1,0.71204387,1,1,2,2,Unknown,Europe,1
27294,1,24795415,Andreas,Berlin,200,0,0,25,Hotel Room,200,1,1,0.71204387,1,3,2,4,Unknown,Europe,0
27295,2,28149199,Anders,Berlin,140,0,0,141,Hotel Room,140,1,1,0.71204387,1,3,3,6,Unknown,Europe,0
27296,1,8928846,Nike,Berlin,200,0,0,157,Hotel Room,200,1,1,1,1,2,4,5,Unknown,Europe,0
27297,1,9748365,Massimo&Lucia,Berlin,51,0,0,87,Hotel Room,51,1,1,1,1,1,1,2,Unknown,Europe,0
27298,1,28489650,Carolin,Berlin,214,0,0,388,Hotel Room,214,1,1,1,1,2,4,6,Unknown,Europe,1
27299,1,28635186,Constantin,Berlin,19,0,0,45,Private Room,19,1,1,0.71204387,1,1,1,1,Unknown,Europe,1
27300,1,17552469,Ulrike,Berlin,94,0,0,114,Hotel Room,94,1,1,0.71204387,1,1,1,3,Unknown,Europe,1
27301,1,22121404,Amelie,Berlin,67,0,0,207,Hotel Room,67,1,1,0.71204387,1,2,2,3,Unknown,Europe,1
27302,6,5431184,Conrad,Berlin,140,0,0,13,Hotel Room,140,1,1,0,1,3,4,7,Unknown,Europe,0
27303,1,8938784,Elizaveta,Berlin,228,0,0,25,Hotel Room,228,1,1,1,2,2,2,2,Unknown,Europe,1
27304,1,9681477,Franzi,Berlin,90,0,0,146,Hotel Room,90,1,0,0,1,1,1,2,Unknown,Europe,0
27305,1,1254352,Jana,Berlin,112,0,0,109,Private Room,112,1,1,0.71204387,1,1,1,2,Unknown,Europe,1
27306,2,28760296,Rosina,Berlin,69,0,0,470,Private Room,69,1,0,1,1,1,1,1,Unknown,Europe,0
27307,1,29461009,Oli,Berlin,94,0,0,206,Hotel Room,94,1,1,1,1,0,1,2,Unknown,Europe,1
27308,1,29393869,Mirko,Berlin,95,0,0,0,Hotel Room,95,1,1,0,1,1,4,4,Unknown,Europe,0
27309,1,351073,Daniel,Berlin,166,0,0,24,Hotel Room,166,1,1,0.71204387,2,3,4,5,Unknown,Europe,0
27310,1,29368634,Alessandra,Berlin,50,0,0,23,Hotel Room,50,1,1,1,1,1,2,2,Unknown,Europe,0
27311,1,10810717,Natacha,Berlin,167,0,0,150,Hotel Room,167,1,1,0.71204387,1,1,1,2,Unknown,Europe,1
27312,1,22327534,Katha,Berlin,40,0,0,67,Private Room,40,1,0.817240899,0.71204387,1,1,1,2,Unknown,Europe,0
27313,2,29512829,Nicole,Berlin,259,0,0,109,Hotel Room,259,1,1,1,1,2,3,5,Unknown,Europe,0
27314,1,11315646,Lena,Berlin,74,0,0,425,Hotel Room,74,1,1,0.71204387,1,1,1,2,Unknown,Europe,0
27315,1,18393624,Florian,Berlin,45,0,0,27,Hotel Room,45,1,0,0,1,1,1,2,Unknown,Europe,0
27316,4,25090881,Ljuba,Berlin,21,0,0,72,Private Room,21,1,1,1,1,1,2,1,Unknown,Europe,0
27317,1,30352134,Sandra Und Sven,Berlin,175,0,0,76,Hotel Room,175,1,1,1,1,2,4,5,Unknown,Europe,1
27318,1,30360327,Stefan,Berlin,40,0,0,7,Private Room,40,0,1,0,1,2,1,2,Unknown,Europe,0
27319,4,6732062,Enrico,Berlin,93,0,0,61,Hotel Room,93,1,0.817240899,0.71204387,1,1,2,3,Unknown,Europe,0
27320,1,30552540,Philipp,Berlin,150,0,0,71,Hotel Room,150,1,1,1,1,2,4,6,Unknown,Europe,1
27321,4,485838,Michele,Berlin,126,0,0,355,Hotel Room,126,1,1,0.71204387,2,3,3,7,Unknown,Europe,0
27322,3,5986722,Dorit,Berlin,197,0,0,99,Hotel Room,197,1,1,0.71204387,1,0,2,2,Unknown,Europe,1
27323,2,31208043,Barbara,Berlin,70,0,0,176,Private Room,70,1,1,0.71204387,1,1,1,1,Unknown,Europe,1
27325,2,31208043,Barbara,Berlin,90,0,0,146,Private Room,90,1,1,0.71204387,1,1,2,2,Unknown,Europe,1
27326,3,13776840,Erik,Berlin,98,0,0,24,Hotel Room,98,1,0.817240899,0.71204387,1,1,1,2,Unknown,Europe,0
27328,1,19520480,Klemens,Berlin,130,0,0,15,Hotel Room,130,1,1,1,1,1,1,2,Unknown,Europe,1
27332,49,8250486,Singer Hostel Berlin,Berlin,26,0,0,79,Entire Home/Apt,26,1,0.817240899,0.71204387,1,1,6,6,Unknown,Europe,0
27333,49,8250486,Singer Hostel Berlin,Berlin,26,0,0,69,Entire Home/Apt,26,1,0.817240899,0.71204387,1,1,6,6,Unknown,Europe,0
27334,49,8250486,Singer Hostel Berlin,Berlin,29,0,0,130,Entire Home/Apt,29,1,0.817240899,0.71204387,1,1,4,4,Unknown,Europe,0
27335,1,31659515,Katarina,Berlin,92,0,0,111,Hotel Room,92,1,0,0,1,1,2,4,Unknown,Europe,0
